timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550690072241,1552,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,1272,0,1131
1550690072241,1272,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,1,1,https://oxfamapps.org/festivals,1272,0,1131
1550690073516,277,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,139,0,0
1550690073800,286,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690073800,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690073925,161,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,134,0,0
1550690074087,287,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690074087,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690074212,162,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,135,0,0
1550690074375,795,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,526,0,401
1550690074375,526,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,1,1,https://oxfamapps.org/festivals,526,0,401
1550690074901,269,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,135,0,0
1550690075171,260,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690075171,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,126,0,0
1550690075297,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,128,0,0
1550690075432,262,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690075432,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,126,0,0
1550690075558,136,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,129,0,0
1550690075695,261,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690075695,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,126,0,0
1550690075821,135,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,128,0,0
1550690075957,262,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690075957,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690076083,136,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,128,0,0
1550690076219,262,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690076219,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,126,0,0
1550690076345,136,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,129,0,0
1550690076481,785,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,521,0,395
1550690076481,522,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,1,1,https://oxfamapps.org/festivals,521,0,395
1550690077003,263,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,132,0,0
1550690077268,279,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690077268,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,126,0,0
1550690077394,153,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,132,0,0
1550690077547,278,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690077547,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,126,0,0
1550690077673,152,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,132,0,0
1550690077826,260,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690077826,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690077951,135,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,128,0,0
1550690078087,261,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690078087,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,126,0,0
1550690078213,135,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,128,0,0
1550690078349,261,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690078349,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,126,0,0
1550690078475,135,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,128,0,0
1550690078611,769,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,517,0,392
1550690078611,517,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,1,1,https://oxfamapps.org/festivals,517,0,392
1550690079128,252,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690079381,262,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690079381,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690079507,136,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690079643,257,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690079643,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690079769,131,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690079901,258,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690079901,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690080026,133,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690080159,259,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690080159,127,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,127,0,0
1550690080287,131,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690080419,259,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690080419,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690080544,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690080679,812,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,542,0,403
1550690080679,542,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,1,1,https://oxfamapps.org/festivals,542,0,403
1550690081221,270,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,138,0,0
1550690081492,303,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,134,0,0
1550690081492,134,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,134,0,0
1550690081626,169,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,140,0,0
1550690081796,298,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,136,0,0
1550690081796,136,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,136,0,0
1550690081932,162,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,134,0,0
1550690082094,287,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690082094,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690082219,162,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,134,0,0
1550690082382,286,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690082382,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690082507,161,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,133,0,0
1550690082669,768,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690082669,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690082794,643,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23554,127,1,1,https://oxfamapps.org/festivals/,518,0,390
1550690083438,259,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690083438,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690083563,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690083698,259,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690083698,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690083823,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690083957,260,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690083957,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690084083,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690084218,442,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,245,0,0
1550690084218,245,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,245,0,0
1550690084463,197,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,183,0,0
1550690084660,257,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
